demand_id,plan_type,fabric_category,internal_item_id,item_id,max_production_limit,min_production_period,max_production_period,arrival_date,type,priority,history_supplier_id,algo_finished,algo_physical_supplier_id,designated_physical_supplier_id,forced_using_private_capacity,shared_capacity_availability,advancement_candidate,manual_arrival_date,valid,create_time,update_time
1585937125260455948,1,针织,208223117018,C47206321,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455949,1,针织,208223117018,C47206321,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455950,1,针织,208223117018,C47206321,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455951,1,针织,208223117125,C47682635,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455952,1,针织,208223117125,C47682635,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455953,1,针织,208223117125,C47682635,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455954,1,梭织,208223111030,C47988742,2,-1,-1,2022-11-29,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455955,1,梭织,208223111030,C47988742,2,-1,-1,2022-11-29,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455956,1,梭织,208223111030,C47988742,2,-1,-1,2022-11-29,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455957,1,针织,208223117119,C48381161,1,-1,-1,2022-11-17,预估单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455958,1,针织,208223117119,C48381161,1,-1,-1,2022-11-17,预估单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455959,1,针织,208223117119,C48381161,1,-1,-1,2022-11-17,预估单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125260455960,1,针织,208223117126,C48654649,3,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650241,1,针织,208223117126,C48654649,3,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650242,1,针织,208223117126,C48654649,3,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650243,1,针织,208223117126,C48654649,3,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650244,1,针织,208223117124,C48707125,1,-1,-1,2022-11-17,预估单,蓝单,0003000924,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650245,1,针织,208223117124,C48707125,1,-1,-1,2022-11-17,预估单,蓝单,0003000924,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650246,1,针织,208223117124,C48707125,1,-1,-1,2022-11-17,预估单,蓝单,0003000924,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650247,1,针织,208223117122,C50180619,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650248,1,针织,208223117122,C50180619,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650249,1,针织,208223117122,C50180619,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650250,1,针织,208223117122,C50180619,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650254,1,针织,208223119201,C45249090,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650255,1,针织,208223119201,C45249090,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650256,1,针织,208223119201,C45249090,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650257,1,针织,208223119211,C45975658,2,-1,-1,2022-11-17,预估单,蓝单,0003001528,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650258,1,针织,208223119211,C45975658,2,-1,-1,2022-11-17,预估单,蓝单,0003001528,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650259,1,针织,208223119211,C45975658,2,-1,-1,2022-11-17,预估单,蓝单,0003001528,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650260,1,针织,208223119010,C45988277,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650261,1,针织,208223119010,C45988277,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650262,1,针织,208223119010,C45988277,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650263,1,针织,208223119007,C46297887,2,-1,-1,2022-11-17,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650264,1,针织,208223119007,C46297887,2,-1,-1,2022-11-17,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650265,1,针织,208223119007,C46297887,2,-1,-1,2022-11-17,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650266,1,针织,208223108105,C47177623,1,-1,-1,2022-11-17,预估单,蓝单,0003000924,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650267,1,针织,208223108105,C47177623,1,-1,-1,2022-11-17,预估单,蓝单,0003000924,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650268,1,针织,208223108105,C47177623,1,-1,-1,2022-11-17,预估单,蓝单,0003000924,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650269,1,针织,208223105202,C47220376,2,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650270,1,针织,208223105202,C47220376,2,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650271,1,针织,208223105202,C47220376,2,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650272,1,针织,208223105202,C47220376,2,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650273,1,针织,208223117213,C50160231,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650274,1,针织,208223117213,C50160231,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125264650275,1,针织,208223117213,C50160231,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844545,1,针织,208223117213,C50160231,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844546,1,针织,,C50224287,1,-1,-1,2023-03-04,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844547,1,针织,208223117104,C50224287,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844548,1,针织,208223117111,C50263259,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844549,1,针织,208223117111,C50263259,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844550,1,针织,208223117111,C50263259,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844551,1,梭织,208223110004,C50113909,1,-1,-1,2022-11-29,预估单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844552,1,梭织,208223110004,C50113909,1,-1,-1,2022-11-29,预估单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844553,1,梭织,208223110004,C50113909,1,-1,-1,2022-11-29,预估单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844554,1,针织,208223119202,C50179604,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844555,1,针织,208223119202,C50179604,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844556,1,针织,208223119202,C50179604,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844557,1,针织,208223119202,C50179604,2,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844558,1,针织,208223117202,C50214011,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844559,1,针织,208223117202,C50214011,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844560,1,针织,208223117202,C50214011,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125268844561,1,针织,,C50110229,1,-1,-1,2023-04-03,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038849,1,针织,208223109201,C50110229,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038850,1,针织,208223109201,C50110229,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038851,1,针织,208223109201,C50110229,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038852,1,梭织,208223111025,C46184464,1,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038853,1,梭织,208223111022,C47668639,1,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038854,1,针织,208223113101,C47610837,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038855,1,针织,208223113101,C47610837,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038856,1,针织,208223113101,C47610837,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038857,1,针织,208223113101,C47610837,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038858,1,牛仔,208223108007,C47616978,1,-1,-1,2022-11-11,预估单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038859,1,牛仔,208223108007,C47616978,1,-1,-1,2022-11-11,预估单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038860,1,牛仔,208223108007,C47616978,1,-1,-1,2022-11-11,预估单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038861,1,针织,208223110005,C50433631,1,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038862,1,针织,208223110005,C50433631,1,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038863,1,针织,208223110005,C50433631,1,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038864,1,针织,208223113001,C49524890,1,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038865,1,针织,208223113001,C49524890,1,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038866,1,针织,208223113001,C49524890,1,-1,-1,2022-11-17,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038867,1,针织,208223123004,C50359875,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038868,1,针织,208223123004,C50359875,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038869,1,针织,208223123004,C50359875,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038870,1,针织,208223137201,C45496365,1,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038871,1,针织,208223137201,C45496365,1,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038872,1,针织,208223137201,C45496365,1,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038873,1,梭织,208223111024,C47498619,1,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038874,1,针织,208223117114,C50476862,1,-1,-1,2022-11-17,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038875,1,针织,208223117114,C50476862,1,-1,-1,2022-11-17,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038876,1,针织,208223117114,C50476862,1,-1,-1,2022-11-17,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125273038877,1,梭织,208223111034,C46327778,2,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233153,1,梭织,208223111034,C46327778,2,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233154,1,梭织,208223111034,C46327778,2,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,0,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233155,1,牛仔,208223110006,C50359876,2,-1,-1,2022-11-11,预估单,蓝单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233156,1,牛仔,208223110006,C50359876,2,-1,-1,2022-11-11,预估单,蓝单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233157,1,牛仔,208223110006,C50359876,2,-1,-1,2022-11-11,预估单,蓝单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233158,1,牛仔,208223110006,C50359876,2,-1,-1,2022-11-11,预估单,蓝单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233159,1,针织,200223117101,C44742541,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233160,1,针织,200223117101,C44742541,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233161,1,针织,200223117101,C44742541,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233162,1,针织,200223117101,C44742541,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233163,1,针织,200223117101,C44742541,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233164,1,梭织,202223111026,C44773813,1,-1,-1,2022-11-14,预估单,蓝单,0003002215,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233165,1,梭织,202223111026,C44773813,1,-1,-1,2022-11-14,预估单,蓝单,0003002215,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233166,1,针织,200223117102,C44928543,1,-1,-1,2022-11-08,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233167,1,针织,200223117102,C44928543,1,-1,-1,2022-11-08,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233168,1,针织,200223117102,C44928543,1,-1,-1,2022-11-08,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125277233169,1,针织,200223117106,C44859401,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427458,1,针织,200223117106,C44859401,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427459,1,针织,200223117106,C44859401,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427460,1,针织,200223117106,C44859401,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427461,1,针织,200223117106,C44859401,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427462,1,针织,200223117105,C44742544,1,-1,-1,2022-11-25,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427463,1,针织,200223117105,C44742544,1,-1,-1,2022-11-25,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427464,1,针织,200223117105,C44742544,1,-1,-1,2022-11-25,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427465,1,针织,200223117107,C44859403,1,-1,-1,2022-11-25,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427466,1,针织,200223117107,C44859403,1,-1,-1,2022-11-25,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427467,1,针织,200223117108,C44859404,1,-1,-1,2022-11-14,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427468,1,针织,200223117108,C44859404,1,-1,-1,2022-11-14,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427469,1,针织,200223117108,C44859404,1,-1,-1,2022-11-14,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427470,1,针织,200223117108,C44859404,1,-1,-1,2022-11-14,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427471,1,针织,200223117109,C44742545,1,-1,-1,2022-11-25,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427472,1,针织,200223117110,C44742546,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427473,1,针织,200223117110,C44742546,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427474,1,梭织,200223137203,C44685175,1,-1,-1,2022-11-19,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427475,1,针织,200223122101,C44742534,1,-1,-1,2022-11-25,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427476,1,针织,200223122101,C44742534,1,-1,-1,2022-11-25,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427477,1,针织,200223122101,C44742534,1,-1,-1,2022-11-25,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427478,1,针织,200223134201,C44685173,1,-1,-1,2022-11-15,预估单,蓝单,0003000659,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125281427479,1,梭织,200223119001,C44741046,1,-1,-1,2022-11-14,预估单,蓝单,0003001177,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
