item_id,plan_type,internal_item_id,material_code,internal_item_early_id,brand,channel,coop_mode,age_group,fabric_category,item_capacity_group,item_category,sex,year,quarter,amount_level,is_pk_item,is_popular_item,batch,valid,create_time,update_time
208123106202,2,208123106202,C42728239,123DB-US-601,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,梭织,梭织外套,巴拉巴拉梭织棉服,中,2022,Q1,B,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123107204,2,208123107204,C42728240,123DB-US-901,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,梭织,梭织外套,巴拉巴拉梭织羽绒服,中,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121103,2,208123121103,C42844916,123DZ-BZ-109B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105105,2,208123105105,C42939812,123DZ-BS-502C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,S,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105003,2,208123105003,C42949334,123DZ-GS-502C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,女,2022,Q1,S,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103005,2,208123103005,C42959596,123DZ-GM-101B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108004,2,208123108004,C42986003,123VDZ-GZ-801,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,A,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123121205,2,202123121205,C42987287,123VFZ-UZ-143B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123100202,2,202123100202,C43003117,123VFZ-UZ-142,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123108201,2,202123108201,C43005172,123VFZ-UZ-835,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103007,2,208123103007,C43016529,123DZ-GM-103C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103002,2,208123103002,C43078525,123DY-GM-103C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105115,2,201123105115,C43139038,123VFY-BS-501G,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,A,0,0,3G,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105011,2,201123105011,C43142207,123VFY-GS-501D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,女,2022,Q1,S,0,0,3G,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123117103,2,201123117103,C43143272,123VFY-BZ-132C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,0,3G,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123117001,2,201123117001,C43143273,123VFY-GZ-131C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,A,0,0,3G,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105103,2,208123105103,C43384004,123DZ-BS-503,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108102,2,208123108102,C43384443,123DZ-BZ-806,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108002,2,208123108002,C43385368,123DZ-GZ-807,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,C,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108210,2,208123108210,C43385760,123DY-UZ-805,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111015,2,208123111015,C43386785,123DY-GM-304,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105102,2,208123105102,C43559343,123DZ-BS-503B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108203,2,208123108203,C45009679,123VDB-UZ-804,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,A,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100002,2,208123100002,C45045907,123DZ-GZ-101C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100003,2,208123100003,C45045909,123DZ-GZ-101D,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100106,2,208123100106,C45166518,123DY-BZ-103B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121201,2,208123121201,C45209930,123DY-UZ-105B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108122,2,201123108122,C45235836,123VFY-BZ-831F,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123121204,2,201123121204,C45235837,123VFY-UZ-109B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108107,2,201123108107,C45235838,123VFY-BN-804E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123111008,2,201123111008,C45245775,123VFY-GS-308C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,A,0,1,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123105110,2,202123105110,C45268974,123VFZ-BN-501C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔便服,男,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123121007,2,201123121007,C45286691,123VFY-GZ-139G,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123103006,2,201123103006,C45290133,123VFY-GM-104E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105108,2,201123105108,C45308091,123VFY-BS-501J,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108102,2,201123108102,C45308093,123VFY-BN-801C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104203,2,208123104203,C45315222,123DB-UZ-003B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123104004,2,201123104004,C45325236,123VFY-GS-008E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织套装,女,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123112001,2,202123112001,C45344093,123VFZ-GN-301B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裙类,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123105112,2,202123105112,C45345723,123VFZ-BS-504D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123103105,2,200123103105,C45349580,123VFB-BM-103C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123105110,2,200123105110,C45349584,123VFB-BZ-501E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织便服,男,2022,Q1,A,0,1,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123105006,2,200123105006,C45349591,123VFB-GZ-501,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织便服,女,2022,Q1,C,0,1,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123108111,2,200123108111,C45349592,123VFB-BS-835C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,S,0,1,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108003,2,201123108003,C45360836,123VFY-GN-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123102101,2,202123102101,C45364962,123VFZ-BN-201,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔衬衫,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104007,2,208123104007,C45373479,123DY-GS-003,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织套装,女,2022,Q1,B,0,0,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123121203,2,202123121203,C45379522,123VFZ-UZ-143C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123121204,2,202123121204,C45379523,123VFZ-UZ-143D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123121004,2,202123121004,C45396127,123VFZ-GZ-102D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123111001,2,202123111001,C45397259,123VFZ-GS-308B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123121201,2,202123121201,C45406550,123VFSZ-UBZ-121C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123106001,2,208123106001,C45410251,123DZ-GS-601C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织棉服,女,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108203,2,201123108203,C45427708,123VFY-UZ-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123131209,2,200123131209,C45429586,123VFB-UZ-138B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104102,2,208123104102,C45439417,123DY-BZ-001B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,男,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123121103,2,202123121103,C45446210,123VFSZ-BZ-122D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123104005,2,200123104005,C45452633,123VFB-GZ-021D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织套装,女,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123111009,2,202123111009,C45469512,123VFZ-GM-301C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123105113,2,202123105113,C45481366,123VFZ-BS-504E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123112004,2,202123112004,C45481368,123VFZ-GS-302,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123133205,2,200123133205,C45489347,123VFB-UZ-714E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,S,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123133203,2,208123133203,C45489349,123VFB-UZ-714F,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123103106,2,200123103106,C45490748,123VFB-BM-103D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123104105,2,200123104105,C45491066,123VFB-BS-019,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织外套,巴拉巴拉梭织套装,男,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123104004,2,200123104004,C45491067,123VFB-GS-021E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织外套,巴拉巴拉梭织套装,女,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123103006,2,200123103006,C45491068,123VFB-GM-102F,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,S,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123101102,2,200123101102,C45491313,123VFB-BM-401C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123100102,2,200123100102,C45500643,123VFB-BZ-106,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123111006,2,202123111006,C45505637,123VFZ-GS-307,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123104003,2,200123104003,C45506958,123VFB-GM-001C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123104107,2,200123104107,C45506961,123VFB-BZ-019G,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织套装,男,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123100004,2,201123100004,C45508690,123VFY-GZ-133,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,1,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123103007,2,200123103007,C45509902,123VFB-GM-102G,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123104106,2,200123104106,C45510095,123VFB-BZ-019F,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织套装,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105006,2,201123105006,C45511169,123VFY-GS-501E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,女,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105109,2,201123105109,C45511171,123VFY-BS-501K,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105003,2,201123105003,C45511172,123VFY-GS-501F,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,女,2022,Q1,C,0,1,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123121201,2,201123121201,C45511173,123VFY-UZ-108B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123121202,2,201123121202,C45511175,123VFY-UZ-108C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123120109,2,200123120109,C45512114,123VFB-BZ-719H,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,男,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123120110,2,200123120110,C45512281,123VFB-BZ-719J,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,男,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123108112,2,200123108112,C45513278,123VFB-BZ-837B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123100009,2,201123100009,C45514437,123VFY-GZ-132B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123121101,2,201123121101,C45514815,123VFY-BZ-131C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108005,2,201123108005,C45515209,123VFY-GN-804F,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123104005,2,201123104005,C45515500,123VFY-GZ-008C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,女,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123108008,2,200123108008,C45517238,123VFB-GS-845E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,女,2022,Q1,S,0,1,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123108007,2,200123108007,C45519134,123VFB-GN-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123103007,2,202123103007,C45520128,123VFZ-GM-104C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123111012,2,202123111012,C45520129,123VFZ-GS-309D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123108017,2,202123108017,C45526266,123VFZ-GZ-847,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123108114,2,202123108114,C45529799,123VFZ-BN-802D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123106104,2,201123106104,C45533642,123VFY-BS-601D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织棉服,男,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123120006,2,200123120006,C45533988,123VFB-GS-739C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织婴童,巴拉巴拉梭织连体衣,女,2022,Q1,C,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123106002,2,200123106002,C45533989,123VFB-GS-601C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织外套,巴拉巴拉梭织棉服,女,2022,Q1,B,0,1,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108004,2,201123108004,C45550174,123VFY-GN-803,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,A,0,1,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108001,2,201123108001,C45560452,123VFY-GN-801D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123104104,2,201123104104,C45560577,123VFY-BZ-011G,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,男,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108002,2,201123108002,C45560747,123VFY-GN-801E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123108113,2,200123108113,C45562616,123VFB-BZ-840B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,A,0,0,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
